PARAM_ID,STEP_ID,TEMPERATURE,PRESSURE,SPEED,DURATION,ADDITIONAL_PARAMS
PARAM-040765,STEP-040765,68.3,32.3,,243,"{""coating_type"": ""powder"", ""thickness_mil"": 3.9}"
PARAM-040766,STEP-040766,20.7,61.1,,452,{}
PARAM-040767,STEP-040767,24.2,,,51,{}
PARAM-040768,STEP-040768,21.5,84.4,,478,{}
PARAM-040769,STEP-040769,23.6,324.7,,180,{}
PARAM-040770,STEP-040770,23.4,,,62,{}
PARAM-040771,STEP-040771,31.1,,1369.9,49,{}
PARAM-040772,STEP-040772,1669.9,,5.7,185,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-040773,STEP-040773,874.2,,,3759,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-040774,STEP-040774,62.6,38.9,,246,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.5}"
PARAM-040775,STEP-040775,24.8,87.4,,380,{}
PARAM-040776,STEP-040776,21.8,,,41,{}
PARAM-040777,STEP-040777,23.3,62.5,,485,{}
PARAM-040778,STEP-040778,20.7,466.5,,106,{}
PARAM-040779,STEP-040779,20.7,,,86,{}
PARAM-040780,STEP-040780,29.7,,905.2,123,{}
PARAM-040781,STEP-040781,1780.1,,12.0,285,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040782,STEP-040782,870.9,,,3725,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-040783,STEP-040783,71.4,45.6,,209,"{""coating_type"": ""powder"", ""thickness_mil"": 4.3}"
PARAM-040784,STEP-040784,20.3,71.0,,478,{}
PARAM-040785,STEP-040785,21.0,,,43,{}
PARAM-040786,STEP-040786,21.1,86.6,,482,{}
PARAM-040787,STEP-040787,24.8,414.6,,148,{}
PARAM-040788,STEP-040788,22.7,,,35,{}
PARAM-040789,STEP-040789,34.1,,977.8,179,{}
PARAM-040790,STEP-040790,1695.2,,8.6,203,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-040791,STEP-040791,869.2,,,3459,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-040792,STEP-040792,68.7,33.6,,159,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.9}"
PARAM-040793,STEP-040793,21.4,85.3,,227,{}
PARAM-040794,STEP-040794,20.7,,,34,{}
PARAM-040795,STEP-040795,22.3,59.4,,561,{}
PARAM-040796,STEP-040796,20.6,433.2,,113,{}
PARAM-040797,STEP-040797,24.0,,,33,{}
PARAM-040798,STEP-040798,27.6,,1314.7,31,{}
PARAM-040799,STEP-040799,1500.5,,9.0,284,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-040800,STEP-040800,868.3,,,3697,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040801,STEP-040801,72.5,35.6,,246,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.1}"
PARAM-040802,STEP-040802,24.1,70.8,,404,{}
PARAM-040803,STEP-040803,20.2,,,51,{}
PARAM-040804,STEP-040804,21.9,76.5,,480,{}
PARAM-040805,STEP-040805,23.1,395.8,,107,{}
PARAM-040806,STEP-040806,24.7,,,36,{}
PARAM-040807,STEP-040807,32.3,,1065.6,126,{}
PARAM-040808,STEP-040808,1747.7,,5.4,108,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040809,STEP-040809,822.1,,,2683,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-040810,STEP-040810,78.0,31.0,,265,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.8}"
PARAM-040811,STEP-040811,20.0,69.3,,310,{}
PARAM-040812,STEP-040812,22.2,,,55,{}
PARAM-040813,STEP-040813,21.7,69.2,,411,{}
PARAM-040814,STEP-040814,22.9,158.0,,165,{}
PARAM-040815,STEP-040815,21.1,,,90,{}
PARAM-040816,STEP-040816,30.4,,1000.2,31,{}
PARAM-040817,STEP-040817,1659.0,,10.8,154,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040818,STEP-040818,862.8,,,3631,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-040819,STEP-040819,73.7,30.0,,276,"{""coating_type"": ""powder"", ""thickness_mil"": 2.5}"
PARAM-040820,STEP-040820,20.4,75.8,,431,{}
PARAM-040821,STEP-040821,20.1,,,46,{}
PARAM-040822,STEP-040822,23.5,80.1,,249,{}
PARAM-040823,STEP-040823,22.3,250.9,,104,{}
PARAM-040824,STEP-040824,20.6,,,79,{}
PARAM-040825,STEP-040825,33.6,,802.6,56,{}
PARAM-040826,STEP-040826,1580.1,,11.2,227,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-040827,STEP-040827,852.5,,,3410,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-040828,STEP-040828,66.7,49.1,,140,"{""coating_type"": ""powder"", ""thickness_mil"": 2.2}"
PARAM-040829,STEP-040829,22.0,61.0,,404,{}
PARAM-040830,STEP-040830,21.4,,,44,{}
PARAM-040831,STEP-040831,22.8,51.2,,550,{}
PARAM-040832,STEP-040832,23.5,129.6,,140,{}
PARAM-040833,STEP-040833,24.3,,,34,{}
PARAM-040834,STEP-040834,32.9,,985.4,40,{}
PARAM-040835,STEP-040835,1614.4,,9.6,168,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-040836,STEP-040836,873.6,,,3507,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-040837,STEP-040837,69.2,48.0,,130,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.3}"
PARAM-040838,STEP-040838,22.2,70.2,,454,{}
PARAM-040839,STEP-040839,22.1,,,37,{}
PARAM-040840,STEP-040840,23.4,66.6,,265,{}
PARAM-040841,STEP-040841,22.6,348.5,,91,{}
PARAM-040842,STEP-040842,21.4,,,61,{}
PARAM-040843,STEP-040843,33.2,,1037.7,110,{}
PARAM-040844,STEP-040844,1655.6,,14.5,89,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040845,STEP-040845,878.0,,,4122,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040846,STEP-040846,75.8,43.7,,287,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.3}"
PARAM-040847,STEP-040847,20.4,63.9,,464,{}
PARAM-040848,STEP-040848,21.1,,,44,{}
PARAM-040849,STEP-040849,25.0,74.2,,381,{}
PARAM-040850,STEP-040850,22.2,141.6,,93,{}
PARAM-040851,STEP-040851,24.1,,,42,{}
PARAM-040852,STEP-040852,33.3,,1112.2,65,{}
PARAM-040853,STEP-040853,1795.6,,11.3,234,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040854,STEP-040854,856.3,,,4180,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-040855,STEP-040855,60.1,31.2,,294,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.1}"
PARAM-040856,STEP-040856,23.1,56.9,,371,{}
PARAM-040857,STEP-040857,21.8,,,41,{}
PARAM-040858,STEP-040858,22.9,89.4,,306,{}
PARAM-040859,STEP-040859,24.4,454.8,,136,{}
PARAM-040860,STEP-040860,21.9,,,87,{}
PARAM-040861,STEP-040861,30.5,,999.1,46,{}
PARAM-040862,STEP-040862,1789.8,,13.9,294,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040863,STEP-040863,875.7,,,3814,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-040864,STEP-040864,68.5,36.3,,130,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.2}"
PARAM-040865,STEP-040865,20.8,87.5,,467,{}
PARAM-040866,STEP-040866,23.1,,,34,{}
PARAM-040867,STEP-040867,21.0,93.2,,401,{}
PARAM-040868,STEP-040868,20.9,189.7,,124,{}
PARAM-040869,STEP-040869,24.2,,,56,{}
PARAM-040870,STEP-040870,29.9,,928.7,127,{}
PARAM-040871,STEP-040871,1698.1,,7.6,137,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040872,STEP-040872,869.2,,,3645,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040873,STEP-040873,71.6,32.4,,216,"{""coating_type"": ""powder"", ""thickness_mil"": 4.7}"
PARAM-040874,STEP-040874,20.5,91.1,,401,{}
PARAM-040875,STEP-040875,20.0,,,41,{}
PARAM-040876,STEP-040876,23.8,74.2,,506,{}
PARAM-040877,STEP-040877,23.1,108.6,,109,{}
PARAM-040878,STEP-040878,23.1,,,84,{}
PARAM-040879,STEP-040879,33.7,,1343.5,60,{}
PARAM-040880,STEP-040880,1675.6,,13.0,161,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040881,STEP-040881,824.2,,,2757,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-040882,STEP-040882,60.2,40.0,,259,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.2}"
PARAM-040883,STEP-040883,21.5,62.0,,203,{}
PARAM-040884,STEP-040884,24.1,,,52,{}
PARAM-040885,STEP-040885,24.0,96.3,,359,{}
PARAM-040886,STEP-040886,22.2,317.2,,80,{}
PARAM-040887,STEP-040887,22.0,,,88,{}
PARAM-040888,STEP-040888,30.2,,1153.6,158,{}
PARAM-040889,STEP-040889,1631.4,,8.6,130,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040890,STEP-040890,863.3,,,3797,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-040891,STEP-040891,61.7,43.2,,224,"{""coating_type"": ""powder"", ""thickness_mil"": 4.4}"
PARAM-040892,STEP-040892,23.9,60.8,,427,{}
PARAM-040893,STEP-040893,20.8,,,30,{}
PARAM-040894,STEP-040894,23.2,58.2,,471,{}
PARAM-040895,STEP-040895,21.2,383.7,,92,{}
PARAM-040896,STEP-040896,21.0,,,55,{}
PARAM-040897,STEP-040897,32.9,,803.5,40,{}
PARAM-040898,STEP-040898,1540.0,,14.4,100,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040899,STEP-040899,892.4,,,4084,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-040900,STEP-040900,66.4,46.7,,133,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.4}"
PARAM-040901,STEP-040901,20.9,65.8,,375,{}
PARAM-040902,STEP-040902,24.7,,,31,{}
PARAM-040903,STEP-040903,23.5,50.0,,274,{}
PARAM-040904,STEP-040904,22.7,453.9,,78,{}
PARAM-040905,STEP-040905,24.6,,,67,{}
PARAM-040906,STEP-040906,33.5,,1281.3,120,{}
PARAM-040907,STEP-040907,1545.7,,11.9,84,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-040908,STEP-040908,865.8,,,3042,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-040909,STEP-040909,71.1,46.2,,135,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.1}"
PARAM-040910,STEP-040910,21.3,93.6,,358,{}
PARAM-040911,STEP-040911,23.3,,,39,{}
PARAM-040912,STEP-040912,24.1,82.7,,342,{}
PARAM-040913,STEP-040913,22.0,366.2,,138,{}
PARAM-040914,STEP-040914,22.9,,,51,{}
PARAM-040915,STEP-040915,27.5,,934.1,177,{}
PARAM-040916,STEP-040916,1610.9,,14.8,269,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040917,STEP-040917,872.3,,,3043,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-040918,STEP-040918,70.9,33.0,,154,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.9}"
PARAM-040919,STEP-040919,24.5,61.3,,476,{}
PARAM-040920,STEP-040920,22.7,,,45,{}
PARAM-040921,STEP-040921,24.4,52.5,,518,{}
PARAM-040922,STEP-040922,21.3,367.5,,178,{}
PARAM-040923,STEP-040923,20.2,,,90,{}
PARAM-040924,STEP-040924,33.7,,1205.8,179,{}
PARAM-040925,STEP-040925,1769.9,,5.7,78,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-040926,STEP-040926,854.3,,,3808,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-040927,STEP-040927,66.4,49.1,,217,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.7}"
PARAM-040928,STEP-040928,22.1,51.4,,250,{}
PARAM-040929,STEP-040929,20.2,,,51,{}
PARAM-040930,STEP-040930,21.3,69.2,,427,{}
PARAM-040931,STEP-040931,20.1,473.2,,120,{}
PARAM-040932,STEP-040932,24.0,,,52,{}
PARAM-040933,STEP-040933,29.4,,1483.3,70,{}
PARAM-040934,STEP-040934,1558.4,,10.7,68,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-040935,STEP-040935,861.1,,,3579,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-040936,STEP-040936,78.1,44.7,,156,"{""coating_type"": ""powder"", ""thickness_mil"": 3.1}"
PARAM-040937,STEP-040937,22.4,50.5,,425,{}
PARAM-040938,STEP-040938,23.3,,,37,{}
PARAM-040939,STEP-040939,21.7,98.5,,296,{}
PARAM-040940,STEP-040940,22.4,268.1,,69,{}
PARAM-040941,STEP-040941,22.5,,,39,{}
PARAM-040942,STEP-040942,30.8,,1281.8,94,{}
PARAM-040943,STEP-040943,1706.4,,9.0,274,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040944,STEP-040944,899.7,,,3494,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-040945,STEP-040945,67.1,35.2,,273,"{""coating_type"": ""powder"", ""thickness_mil"": 3.8}"
PARAM-040946,STEP-040946,23.0,73.6,,351,{}
PARAM-040947,STEP-040947,21.0,,,46,{}
PARAM-040948,STEP-040948,22.8,90.2,,492,{}
PARAM-040949,STEP-040949,23.6,160.9,,142,{}
PARAM-040950,STEP-040950,22.8,,,79,{}
PARAM-040951,STEP-040951,31.1,,1480.9,156,{}
PARAM-040952,STEP-040952,1606.3,,10.7,249,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040953,STEP-040953,811.2,,,2779,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040954,STEP-040954,65.4,49.2,,143,"{""coating_type"": ""powder"", ""thickness_mil"": 2.5}"
PARAM-040955,STEP-040955,20.4,61.9,,372,{}
PARAM-040956,STEP-040956,20.3,,,41,{}
PARAM-040957,STEP-040957,21.9,69.4,,434,{}
PARAM-040958,STEP-040958,20.6,113.7,,97,{}
PARAM-040959,STEP-040959,24.4,,,45,{}
PARAM-040960,STEP-040960,34.8,,934.1,172,{}
PARAM-040961,STEP-040961,1783.7,,10.9,81,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040962,STEP-040962,821.3,,,2626,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040963,STEP-040963,70.4,36.5,,166,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.0}"
PARAM-040964,STEP-040964,20.6,95.3,,341,{}
PARAM-040965,STEP-040965,22.0,,,36,{}
PARAM-040966,STEP-040966,24.9,56.9,,344,{}
PARAM-040967,STEP-040967,22.7,388.7,,83,{}
PARAM-040968,STEP-040968,20.7,,,60,{}
PARAM-040969,STEP-040969,28.4,,1394.5,36,{}
PARAM-040970,STEP-040970,1679.0,,8.7,220,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-040971,STEP-040971,874.6,,,3431,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-040972,STEP-040972,66.6,38.9,,184,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.7}"
PARAM-040973,STEP-040973,21.8,51.3,,309,{}
PARAM-040974,STEP-040974,20.6,,,37,{}
PARAM-040975,STEP-040975,20.9,73.4,,378,{}
PARAM-040976,STEP-040976,20.3,105.9,,133,{}
PARAM-040977,STEP-040977,22.0,,,61,{}
PARAM-040978,STEP-040978,25.9,,903.8,40,{}
PARAM-040979,STEP-040979,1657.4,,12.2,223,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-040980,STEP-040980,818.7,,,2790,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-040981,STEP-040981,72.2,33.3,,142,"{""coating_type"": ""powder"", ""thickness_mil"": 3.6}"
PARAM-040982,STEP-040982,21.4,67.2,,378,{}
PARAM-040983,STEP-040983,20.1,,,48,{}
PARAM-040984,STEP-040984,23.5,82.2,,423,{}
PARAM-040985,STEP-040985,21.8,299.9,,81,{}
PARAM-040986,STEP-040986,22.1,,,39,{}
PARAM-040987,STEP-040987,28.0,,1463.9,178,{}
PARAM-040988,STEP-040988,1586.3,,5.5,197,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-040989,STEP-040989,877.6,,,3875,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040990,STEP-040990,61.1,38.5,,273,"{""coating_type"": ""powder"", ""thickness_mil"": 3.3}"
PARAM-040991,STEP-040991,20.5,73.3,,317,{}
PARAM-040992,STEP-040992,20.2,,,58,{}
PARAM-040993,STEP-040993,22.9,66.8,,520,{}
PARAM-040994,STEP-040994,24.4,289.0,,70,{}
PARAM-040995,STEP-040995,21.3,,,86,{}
PARAM-040996,STEP-040996,29.9,,1146.7,146,{}
PARAM-040997,STEP-040997,1696.9,,13.1,216,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-040998,STEP-040998,867.8,,,3223,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-040999,STEP-040999,69.2,49.1,,231,"{""coating_type"": ""powder"", ""thickness_mil"": 3.2}"
PARAM-041000,STEP-041000,22.1,83.6,,277,{}
PARAM-041001,STEP-041001,22.4,,,42,{}
PARAM-041002,STEP-041002,21.7,97.9,,487,{}
PARAM-041003,STEP-041003,23.2,203.7,,100,{}
PARAM-041004,STEP-041004,23.6,,,46,{}
PARAM-041005,STEP-041005,26.6,,1146.0,137,{}
PARAM-041006,STEP-041006,1522.8,,9.4,211,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-041007,STEP-041007,884.0,,,3969,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-041008,STEP-041008,68.0,31.4,,139,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.1}"
PARAM-041009,STEP-041009,21.1,64.9,,427,{}
PARAM-041010,STEP-041010,22.3,,,57,{}
PARAM-041011,STEP-041011,21.4,85.4,,543,{}
PARAM-041012,STEP-041012,22.9,175.0,,90,{}
PARAM-041013,STEP-041013,22.7,,,70,{}
PARAM-041014,STEP-041014,26.5,,1181.2,120,{}
PARAM-041015,STEP-041015,1567.7,,14.0,156,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-041016,STEP-041016,864.9,,,3180,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-041017,STEP-041017,62.1,37.6,,288,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.9}"
PARAM-041018,STEP-041018,20.4,89.7,,225,{}
PARAM-041019,STEP-041019,22.1,,,55,{}
PARAM-041020,STEP-041020,22.4,51.3,,545,{}
PARAM-041021,STEP-041021,21.8,429.9,,133,{}
PARAM-041022,STEP-041022,23.8,,,73,{}
PARAM-041023,STEP-041023,32.6,,1043.2,106,{}
PARAM-041024,STEP-041024,1797.0,,6.4,123,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-041025,STEP-041025,860.9,,,3781,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-041026,STEP-041026,73.7,40.2,,121,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.4}"
PARAM-041027,STEP-041027,20.9,84.8,,332,{}
PARAM-041028,STEP-041028,22.9,,,40,{}
PARAM-041029,STEP-041029,23.8,68.9,,451,{}
PARAM-041030,STEP-041030,21.4,424.1,,95,{}
PARAM-041031,STEP-041031,24.0,,,42,{}
PARAM-041032,STEP-041032,32.8,,1413.0,146,{}
PARAM-041033,STEP-041033,1791.1,,14.9,221,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-041034,STEP-041034,862.2,,,3566,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-041035,STEP-041035,78.2,33.4,,128,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.3}"
PARAM-041036,STEP-041036,23.7,98.2,,392,{}
PARAM-041037,STEP-041037,24.8,,,35,{}
PARAM-041038,STEP-041038,21.4,98.7,,577,{}
PARAM-041039,STEP-041039,22.3,482.6,,142,{}
PARAM-041040,STEP-041040,24.1,,,67,{}
PARAM-041041,STEP-041041,30.0,,1056.2,87,{}
PARAM-041042,STEP-041042,1745.5,,13.9,133,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-041043,STEP-041043,820.1,,,2643,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-041044,STEP-041044,70.8,45.9,,211,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.6}"
PARAM-041045,STEP-041045,22.9,51.7,,243,{}
PARAM-041046,STEP-041046,24.2,,,57,{}
PARAM-041047,STEP-041047,20.3,50.5,,520,{}
PARAM-041048,STEP-041048,21.8,361.5,,102,{}
PARAM-041049,STEP-041049,24.6,,,81,{}
PARAM-041050,STEP-041050,26.2,,1198.5,84,{}
PARAM-041051,STEP-041051,1510.0,,6.8,195,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-041052,STEP-041052,860.6,,,3536,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-041053,STEP-041053,61.2,40.1,,214,"{""coating_type"": ""powder"", ""thickness_mil"": 2.8}"
PARAM-041054,STEP-041054,22.5,81.2,,430,{}
PARAM-041055,STEP-041055,21.0,,,32,{}
PARAM-041056,STEP-041056,23.3,59.6,,243,{}
PARAM-041057,STEP-041057,21.8,436.0,,99,{}
PARAM-041058,STEP-041058,21.6,,,43,{}
PARAM-041059,STEP-041059,33.0,,1147.0,166,{}
PARAM-041060,STEP-041060,1735.8,,9.7,159,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-041061,STEP-041061,866.5,,,3746,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-041062,STEP-041062,77.5,44.7,,213,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.0}"
PARAM-041063,STEP-041063,21.9,89.1,,369,{}
PARAM-041064,STEP-041064,24.6,,,56,{}
PARAM-041065,STEP-041065,20.5,59.7,,526,{}
PARAM-041066,STEP-041066,22.2,233.3,,90,{}
PARAM-041067,STEP-041067,23.9,,,44,{}
PARAM-041068,STEP-041068,33.4,,1031.5,152,{}
PARAM-041069,STEP-041069,1690.4,,8.6,157,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-041070,STEP-041070,877.3,,,3662,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-041071,STEP-041071,72.3,32.8,,194,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.6}"
PARAM-041072,STEP-041072,21.9,72.8,,381,{}
PARAM-041073,STEP-041073,24.8,,,31,{}
PARAM-041074,STEP-041074,20.8,83.6,,363,{}
PARAM-041075,STEP-041075,24.0,172.2,,169,{}
PARAM-041076,STEP-041076,20.1,,,53,{}
PARAM-041077,STEP-041077,25.7,,1341.7,118,{}
PARAM-041078,STEP-041078,1633.0,,6.1,238,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-041079,STEP-041079,899.2,,,3605,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-041080,STEP-041080,78.6,45.2,,268,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.4}"
PARAM-041081,STEP-041081,20.0,78.2,,299,{}
PARAM-041082,STEP-041082,22.2,,,57,{}
PARAM-041083,STEP-041083,22.8,72.3,,454,{}
PARAM-041084,STEP-041084,24.5,355.3,,110,{}
PARAM-041085,STEP-041085,21.1,,,80,{}
PARAM-041086,STEP-041086,28.7,,815.5,71,{}
PARAM-041087,STEP-041087,1666.5,,8.5,223,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-041088,STEP-041088,872.6,,,3693,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-041089,STEP-041089,71.0,49.4,,189,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.7}"
PARAM-041090,STEP-041090,23.6,61.9,,194,{}
PARAM-041091,STEP-041091,20.1,,,37,{}
PARAM-041092,STEP-041092,21.8,62.2,,363,{}
PARAM-041093,STEP-041093,21.0,276.3,,123,{}
PARAM-041094,STEP-041094,24.5,,,56,{}
PARAM-041095,STEP-041095,34.1,,904.3,92,{}
PARAM-041096,STEP-041096,1742.0,,8.1,84,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-041097,STEP-041097,863.0,,,3491,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-041098,STEP-041098,71.6,39.2,,262,"{""coating_type"": ""powder"", ""thickness_mil"": 4.9}"
PARAM-041099,STEP-041099,21.5,61.8,,273,{}
PARAM-041100,STEP-041100,24.8,,,49,{}
PARAM-041101,STEP-041101,22.9,54.9,,252,{}
PARAM-041102,STEP-041102,24.6,236.5,,166,{}
PARAM-041103,STEP-041103,22.7,,,51,{}
PARAM-041104,STEP-041104,27.6,,978.1,136,{}
PARAM-041105,STEP-041105,1706.3,,5.0,72,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-041106,STEP-041106,890.9,,,4001,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-041107,STEP-041107,67.4,32.9,,212,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.7}"
PARAM-041108,STEP-041108,20.8,83.2,,388,{}
PARAM-041109,STEP-041109,21.3,,,36,{}
PARAM-041110,STEP-041110,21.9,78.1,,364,{}
PARAM-041111,STEP-041111,23.7,362.4,,82,{}
PARAM-041112,STEP-041112,24.6,,,57,{}
PARAM-041113,STEP-041113,25.7,,807.8,105,{}
PARAM-041114,STEP-041114,1648.8,,13.4,163,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-041115,STEP-041115,897.9,,,4116,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
