WORK_ORDER_ID,PRODUCT_FAMILY,PRODUCT_SERIES,SERIAL_NUMBER,START_DATE,COMPLETION_DATE,STATUS
WO-06167,Excavator,Standard,EXC-S-81492,2023-11-17,2023-12-06,completed
WO-06168,Grader,Standard,GRA-S-39604,2024-11-02,2024-11-08,completed
WO-06169,Excavator,HD-Series,EXC-H-98166,2024-09-09,2024-09-21,completed
WO-06170,Bulldozer,HD-Series,BUL-H-26679,2020-06-20,2020-06-29,completed
WO-06171,Grader,HD-Series,GRA-H-63127,2024-06-25,2024-07-05,completed
WO-06172,Loader,HD-Series,LOA-H-32396,2020-05-11,2020-05-22,completed
WO-06173,Excavator,HD-Series,EXC-H-19702,2021-01-15,2021-02-04,quality_hold
WO-06174,Excavator,Compact,EXC-C-64971,2022-12-31,2023-01-13,quality_hold
WO-06175,Grader,Compact,GRA-C-79620,2021-03-05,2021-03-14,completed
WO-06176,Loader,HD-Series,LOA-H-62392,2022-05-12,2022-05-21,completed
WO-06177,Loader,Compact,LOA-C-62029,2024-07-10,2024-07-29,completed
WO-06178,Grader,HD-Series,GRA-H-78699,2024-07-28,2024-08-12,completed
WO-06179,Grader,HD-Series,GRA-H-45813,2023-12-23,2024-01-01,completed
WO-06180,Excavator,HD-Series,EXC-H-42320,2022-02-02,2022-02-19,completed
WO-06181,Bulldozer,Compact,BUL-C-80885,2024-01-30,2024-02-19,completed
WO-06182,Loader,HD-Series,LOA-H-43946,2023-10-21,2023-10-31,quality_hold
WO-06183,Excavator,HD-Series,EXC-H-17787,2021-06-14,2021-06-25,completed
WO-06184,Bulldozer,Standard,BUL-S-64752,2023-02-23,2023-03-15,completed
WO-06185,Grader,HD-Series,GRA-H-50376,2022-08-12,2022-08-30,completed
WO-06186,Excavator,HD-Series,EXC-H-92213,2022-10-18,2022-11-01,completed
WO-06187,Bulldozer,Compact,BUL-C-35076,2024-09-26,2024-10-06,completed
WO-06188,Loader,HD-Series,LOA-H-95688,2023-12-08,2023-12-21,completed
WO-06189,Excavator,Compact,EXC-C-10468,2021-03-16,2021-04-04,completed
WO-06190,Excavator,HD-Series,EXC-H-97916,2020-02-03,2020-02-10,completed
WO-06191,Grader,Standard,GRA-S-80153,2020-08-03,2020-08-13,quality_hold
WO-06192,Bulldozer,Standard,BUL-S-78326,2022-02-24,2022-03-15,completed
WO-06193,Grader,Compact,GRA-C-71154,2022-05-11,2022-05-25,completed
WO-06194,Excavator,Compact,EXC-C-26598,2020-06-20,2020-07-09,completed
WO-06195,Loader,Standard,LOA-S-59543,2020-07-22,2020-08-07,quality_hold
WO-06196,Grader,HD-Series,GRA-H-28159,2020-09-29,2020-10-10,quality_hold
WO-06197,Excavator,Standard,EXC-S-23669,2022-12-21,2023-01-01,quality_hold
WO-06198,Bulldozer,HD-Series,BUL-H-84297,2021-10-21,2021-11-07,completed
WO-06199,Loader,HD-Series,LOA-H-26446,2024-05-31,2024-06-10,completed
WO-06200,Bulldozer,Compact,BUL-C-10350,2022-08-29,2022-09-05,completed
WO-06201,Excavator,HD-Series,EXC-H-71279,2021-01-12,2021-01-20,completed
WO-06202,Excavator,HD-Series,EXC-H-89148,2020-11-17,2020-11-23,completed
WO-06203,Excavator,Compact,EXC-C-77281,2023-02-23,2023-03-02,completed
WO-06204,Grader,Compact,GRA-C-24129,2022-06-04,2022-06-13,quality_hold
WO-06205,Excavator,Standard,EXC-S-16592,2022-01-16,2022-01-27,completed
WO-06206,Loader,HD-Series,LOA-H-39607,2022-09-23,2022-10-08,completed
WO-06207,Grader,HD-Series,GRA-H-96507,2024-02-22,2024-03-10,completed
WO-06208,Loader,Standard,LOA-S-21464,2023-05-15,2023-05-20,completed
WO-06209,Bulldozer,Standard,BUL-S-71669,2022-10-04,2022-10-18,quality_hold
WO-06210,Grader,Standard,GRA-S-61925,2024-02-05,2024-02-25,completed
WO-06211,Loader,HD-Series,LOA-H-96279,2023-03-25,2023-04-05,completed
WO-06212,Loader,Compact,LOA-C-81388,2023-07-17,2023-07-23,completed
WO-06213,Grader,HD-Series,GRA-H-14369,2021-08-08,2021-08-19,completed
WO-06214,Excavator,HD-Series,EXC-H-17927,2024-02-22,2024-03-10,quality_hold
WO-06215,Grader,Standard,GRA-S-58457,2021-11-26,2021-12-16,completed
WO-06216,Excavator,HD-Series,EXC-H-94508,2021-06-15,2021-06-22,completed
WO-06217,Bulldozer,HD-Series,BUL-H-29133,2021-01-05,2021-01-19,completed
WO-06218,Bulldozer,Compact,BUL-C-77214,2020-09-12,2020-09-22,completed
WO-06219,Bulldozer,HD-Series,BUL-H-39793,2024-09-05,2024-09-20,completed
WO-06220,Grader,Standard,GRA-S-73268,2024-07-29,2024-08-07,completed
WO-06221,Bulldozer,HD-Series,BUL-H-28825,2020-10-22,2020-10-28,completed
WO-06222,Bulldozer,Compact,BUL-C-71155,2022-01-02,2022-01-18,completed
WO-06223,Loader,Standard,LOA-S-10056,2021-11-15,2021-12-01,quality_hold
WO-06224,Grader,HD-Series,GRA-H-49999,2021-03-14,2021-03-23,completed
WO-06225,Bulldozer,Compact,BUL-C-28562,2023-07-19,2023-08-02,completed
WO-06226,Grader,Standard,GRA-S-75280,2021-11-11,2021-11-30,completed
WO-06227,Bulldozer,Standard,BUL-S-37141,2021-06-15,2021-06-22,completed
WO-06228,Bulldozer,Compact,BUL-C-59300,2024-10-17,2024-11-03,completed
WO-06229,Grader,HD-Series,GRA-H-84324,2022-06-25,2022-07-02,completed
WO-06230,Grader,Standard,GRA-S-39386,2023-09-25,2023-10-15,completed
WO-06231,Grader,Standard,GRA-S-27318,2022-01-07,2022-01-21,completed
WO-06232,Loader,Standard,LOA-S-50576,2021-06-20,2021-06-29,completed
WO-06233,Loader,Standard,LOA-S-69783,2023-12-25,2024-01-02,completed
WO-06234,Bulldozer,HD-Series,BUL-H-45100,2020-03-07,2020-03-14,completed
WO-06235,Loader,Compact,LOA-C-33143,2020-11-01,2020-11-10,completed
WO-06236,Loader,Compact,LOA-C-51980,2020-02-14,2020-02-28,quality_hold
WO-06237,Excavator,Compact,EXC-C-17916,2020-07-27,2020-08-12,completed
WO-06238,Grader,Compact,GRA-C-42158,2023-01-09,2023-01-17,completed
WO-06239,Grader,Compact,GRA-C-73304,2020-06-09,2020-06-24,completed
WO-06240,Bulldozer,Compact,BUL-C-38750,2022-06-29,2022-07-09,quality_hold
WO-06241,Bulldozer,HD-Series,BUL-H-32108,2023-08-03,2023-08-16,completed
WO-06242,Excavator,HD-Series,EXC-H-57152,2021-05-24,2021-06-01,quality_hold
WO-06243,Excavator,Compact,EXC-C-14772,2024-10-29,2024-11-04,completed
WO-06244,Bulldozer,Standard,BUL-S-61835,2023-11-15,2023-11-22,completed
WO-06245,Bulldozer,Standard,BUL-S-72708,2023-02-07,2023-02-27,completed
WO-06246,Bulldozer,HD-Series,BUL-H-17952,2020-07-27,2020-08-01,completed
WO-06247,Bulldozer,HD-Series,BUL-H-45276,2020-08-01,2020-08-18,completed
WO-06248,Excavator,Standard,EXC-S-47421,2021-08-19,2021-08-26,completed
WO-06249,Bulldozer,HD-Series,BUL-H-98083,2024-09-13,2024-09-24,quality_hold
WO-06250,Bulldozer,HD-Series,BUL-H-72396,2020-09-19,2020-10-06,completed
WO-06251,Bulldozer,HD-Series,BUL-H-86841,2023-06-20,2023-07-03,completed
WO-06252,Loader,Standard,LOA-S-90261,2023-11-25,2023-11-30,completed
WO-06253,Bulldozer,Standard,BUL-S-79770,2021-05-04,2021-05-12,completed
WO-06254,Bulldozer,Standard,BUL-S-11203,2021-11-21,2021-12-11,completed
WO-06255,Loader,HD-Series,LOA-H-46924,2022-06-29,2022-07-09,completed
WO-06256,Loader,HD-Series,LOA-H-97848,2022-07-21,2022-07-26,completed
WO-06257,Grader,HD-Series,GRA-H-24687,2024-09-14,2024-10-04,completed
WO-06258,Bulldozer,HD-Series,BUL-H-17151,2023-09-05,2023-09-23,completed
WO-06259,Grader,HD-Series,GRA-H-10247,2023-02-07,2023-02-22,completed
WO-06260,Grader,HD-Series,GRA-H-53333,2020-10-05,2020-10-13,completed
WO-06261,Grader,Standard,GRA-S-29654,2024-10-20,2024-11-05,completed
WO-06262,Excavator,Compact,EXC-C-13402,2020-12-22,2021-01-02,completed
WO-06263,Grader,HD-Series,GRA-H-26490,2024-02-13,2024-03-01,quality_hold
WO-06264,Loader,HD-Series,LOA-H-62028,2021-07-05,2021-07-10,completed
WO-06265,Bulldozer,Standard,BUL-S-29528,2024-10-16,2024-10-29,completed
WO-06266,Bulldozer,HD-Series,BUL-H-22922,2022-05-08,2022-05-24,quality_hold
WO-06267,Loader,Compact,LOA-C-32796,2020-10-25,2020-11-04,completed
WO-06268,Excavator,HD-Series,EXC-H-65423,2023-08-18,2023-09-06,quality_hold
WO-06269,Grader,Standard,GRA-S-26572,2021-08-22,2021-09-07,completed
WO-06270,Bulldozer,HD-Series,BUL-H-92439,2020-08-17,2020-09-05,completed
WO-06271,Bulldozer,Standard,BUL-S-36086,2023-03-06,2023-03-19,completed
WO-06272,Loader,Compact,LOA-C-34469,2022-09-24,2022-10-09,completed
WO-06273,Excavator,Compact,EXC-C-23826,2021-12-12,2021-12-23,quality_hold
WO-06274,Loader,Standard,LOA-S-65005,2024-01-16,2024-01-22,quality_hold
WO-06275,Bulldozer,Standard,BUL-S-54420,2023-11-12,2023-11-30,quality_hold
WO-06276,Excavator,Compact,EXC-C-25501,2024-11-15,2024-12-04,quality_hold
WO-06277,Grader,HD-Series,GRA-H-57959,2023-05-26,2023-06-01,completed
WO-06278,Excavator,HD-Series,EXC-H-13232,2024-10-08,2024-10-20,completed
WO-06279,Bulldozer,Standard,BUL-S-84543,2024-04-04,2024-04-12,completed
WO-06280,Grader,Compact,GRA-C-62333,2021-12-11,2021-12-16,completed
WO-06281,Loader,HD-Series,LOA-H-84331,2022-07-22,2022-08-04,completed
WO-06282,Grader,Standard,GRA-S-25611,2021-03-13,2021-03-27,completed
WO-06283,Grader,Compact,GRA-C-14524,2022-07-30,2022-08-08,completed
WO-06284,Grader,Standard,GRA-S-14175,2022-09-23,2022-10-11,completed
WO-06285,Grader,Standard,GRA-S-15309,2021-08-05,2021-08-12,completed
WO-06286,Bulldozer,HD-Series,BUL-H-67454,2021-03-11,2021-03-17,completed
WO-06287,Loader,HD-Series,LOA-H-53629,2022-04-28,2022-05-08,quality_hold
WO-06288,Excavator,Compact,EXC-C-20136,2020-09-08,2020-09-22,completed
WO-06289,Grader,HD-Series,GRA-H-15529,2022-09-26,2022-10-06,completed
WO-06290,Loader,Compact,LOA-C-14237,2020-03-05,2020-03-14,completed
WO-06291,Grader,Standard,GRA-S-23144,2021-10-18,2021-11-04,completed
WO-06292,Grader,HD-Series,GRA-H-66320,2021-12-24,2022-01-06,completed
WO-06293,Excavator,HD-Series,EXC-H-83145,2021-09-15,2021-09-26,completed
WO-06294,Grader,Standard,GRA-S-55005,2020-06-03,2020-06-11,completed
WO-06295,Excavator,Compact,EXC-C-53630,2023-07-22,2023-07-30,completed
WO-06296,Grader,Compact,GRA-C-34805,2020-05-14,2020-05-20,completed
WO-06297,Bulldozer,Standard,BUL-S-49257,2022-12-28,2023-01-02,completed
WO-06298,Bulldozer,Compact,BUL-C-44955,2023-02-26,2023-03-15,completed
WO-06299,Bulldozer,Standard,BUL-S-34393,2021-10-20,2021-10-30,completed
WO-06300,Bulldozer,HD-Series,BUL-H-79915,2023-12-28,2024-01-07,quality_hold
WO-06301,Grader,Compact,GRA-C-33051,2020-10-21,2020-11-05,completed
WO-06302,Grader,HD-Series,GRA-H-93062,2021-03-11,2021-03-25,quality_hold
WO-06303,Excavator,Compact,EXC-C-14384,2025-01-09,2025-01-26,completed
WO-06304,Loader,HD-Series,LOA-H-83641,2021-09-14,2021-09-24,completed
WO-06305,Excavator,Standard,EXC-S-24222,2020-07-20,2020-08-08,quality_hold
WO-06306,Excavator,HD-Series,EXC-H-85611,2020-07-29,2020-08-16,completed
WO-06307,Bulldozer,Standard,BUL-S-42481,2023-03-06,2023-03-19,completed
WO-06308,Bulldozer,HD-Series,BUL-H-68979,2021-11-02,2021-11-07,completed
WO-06309,Loader,Compact,LOA-C-76133,2024-07-15,2024-07-23,completed
WO-06310,Bulldozer,Standard,BUL-S-26278,2022-08-08,2022-08-19,completed
WO-06311,Grader,HD-Series,GRA-H-15522,2021-05-01,2021-05-09,completed
WO-06312,Bulldozer,Standard,BUL-S-91740,2021-07-12,2021-07-18,completed
WO-06313,Loader,Standard,LOA-S-22323,2020-04-28,2020-05-05,completed
WO-06314,Bulldozer,Standard,BUL-S-86470,2021-06-26,2021-07-13,completed
WO-06315,Excavator,Standard,EXC-S-91821,2020-05-19,2020-05-30,completed
WO-06316,Loader,HD-Series,LOA-H-49627,2024-03-16,2024-03-27,completed
WO-06317,Loader,Standard,LOA-S-43148,2023-10-09,2023-10-29,completed
WO-06318,Excavator,Standard,EXC-S-78218,2024-07-26,2024-08-04,completed
WO-06319,Loader,Compact,LOA-C-42902,2024-01-22,2024-02-09,completed
WO-06320,Excavator,Standard,EXC-S-26397,2023-04-28,2023-05-14,quality_hold
WO-06321,Grader,Compact,GRA-C-13446,2024-11-06,2024-11-15,completed
WO-06322,Loader,HD-Series,LOA-H-44012,2021-11-03,2021-11-15,quality_hold
WO-06323,Excavator,Standard,EXC-S-11472,2024-02-28,2024-03-13,completed
WO-06324,Bulldozer,HD-Series,BUL-H-55781,2024-03-02,2024-03-18,completed
WO-06325,Loader,HD-Series,LOA-H-19022,2024-02-26,2024-03-16,completed
WO-06326,Grader,Compact,GRA-C-22430,2024-03-24,2024-03-29,completed
WO-06327,Grader,Standard,GRA-S-48222,2020-05-29,2020-06-12,completed
WO-06328,Grader,Compact,GRA-C-86827,2023-05-01,2023-05-19,completed
WO-06329,Bulldozer,Compact,BUL-C-47529,2023-07-26,2023-08-02,completed
WO-06330,Bulldozer,Compact,BUL-C-83568,2024-07-29,2024-08-08,completed
WO-06331,Grader,Compact,GRA-C-15287,2023-03-27,2023-04-11,completed
WO-06332,Grader,Standard,GRA-S-55056,2022-01-10,2022-01-23,completed
WO-06333,Bulldozer,Standard,BUL-S-18638,2020-05-27,2020-06-06,quality_hold
WO-06334,Loader,Standard,LOA-S-43634,2023-04-14,2023-05-01,completed
WO-06335,Loader,HD-Series,LOA-H-32919,2023-02-10,2023-02-17,quality_hold
WO-06336,Excavator,HD-Series,EXC-H-50178,2023-04-30,2023-05-06,completed
WO-06337,Bulldozer,HD-Series,BUL-H-11647,2024-07-29,2024-08-08,quality_hold
WO-06338,Excavator,Compact,EXC-C-59876,2024-09-29,2024-10-12,completed
WO-06339,Bulldozer,HD-Series,BUL-H-89145,2023-03-18,2023-04-02,quality_hold
WO-06340,Bulldozer,Standard,BUL-S-61559,2020-01-25,2020-02-14,quality_hold
WO-06341,Grader,Standard,GRA-S-79561,2022-12-20,2023-01-07,completed
WO-06342,Grader,Compact,GRA-C-65569,2022-02-22,2022-03-12,completed
WO-06343,Loader,Standard,LOA-S-51265,2022-04-04,2022-04-21,quality_hold
WO-06344,Bulldozer,HD-Series,BUL-H-59372,2023-05-21,2023-05-26,completed
WO-06345,Loader,HD-Series,LOA-H-39477,2024-09-25,2024-10-10,quality_hold
WO-06346,Loader,HD-Series,LOA-H-51390,2024-05-16,2024-05-28,completed
WO-06347,Excavator,HD-Series,EXC-H-97266,2023-12-13,2023-12-30,quality_hold
WO-06348,Grader,Compact,GRA-C-59306,2023-05-28,2023-06-08,completed
WO-06349,Excavator,Standard,EXC-S-19025,2020-07-22,2020-08-10,completed
WO-06350,Bulldozer,Standard,BUL-S-10662,2022-02-26,2022-03-15,completed
WO-06351,Loader,Compact,LOA-C-53742,2024-07-04,2024-07-24,completed
WO-06352,Bulldozer,HD-Series,BUL-H-99433,2023-10-17,2023-10-29,completed
WO-06353,Bulldozer,HD-Series,BUL-H-46914,2021-02-15,2021-03-05,completed
WO-06354,Bulldozer,Standard,BUL-S-26610,2024-03-20,2024-04-02,completed
WO-06355,Grader,Standard,GRA-S-88116,2020-08-16,2020-08-22,completed
WO-06356,Bulldozer,HD-Series,BUL-H-99154,2020-11-13,2020-11-30,completed
WO-06357,Grader,HD-Series,GRA-H-27043,2023-10-25,2023-11-07,quality_hold
WO-06358,Loader,HD-Series,LOA-H-41796,2022-04-25,2022-05-02,completed
WO-06359,Grader,Compact,GRA-C-93457,2021-12-07,2021-12-13,quality_hold
WO-06360,Excavator,Compact,EXC-C-11711,2024-02-24,2024-02-29,completed
WO-06361,Excavator,Standard,EXC-S-16359,2021-11-27,2021-12-03,completed
WO-06362,Grader,Compact,GRA-C-42196,2021-06-10,2021-06-21,completed
WO-06363,Loader,Standard,LOA-S-54285,2021-01-29,2021-02-13,completed
WO-06364,Excavator,Compact,EXC-C-16106,2022-03-11,2022-03-27,quality_hold
WO-06365,Bulldozer,Compact,BUL-C-95027,2020-01-28,2020-02-11,quality_hold
WO-06366,Bulldozer,HD-Series,BUL-H-95803,2022-10-17,2022-10-27,completed
WO-06367,Bulldozer,HD-Series,BUL-H-82970,2023-08-19,2023-08-31,completed
WO-06368,Excavator,Standard,EXC-S-22188,2021-04-13,2021-04-30,quality_hold
WO-06369,Loader,HD-Series,LOA-H-73579,2020-06-25,2020-07-03,completed
WO-06370,Grader,HD-Series,GRA-H-93915,2023-11-01,2023-11-13,completed
WO-06371,Grader,Standard,GRA-S-78315,2023-06-21,2023-07-04,completed
WO-06372,Loader,Compact,LOA-C-46864,2023-09-30,2023-10-09,completed
WO-06373,Excavator,Compact,EXC-C-64334,2023-02-01,2023-02-13,completed
WO-06374,Loader,HD-Series,LOA-H-84856,2022-03-19,2022-04-02,completed
WO-06375,Loader,Compact,LOA-C-50756,2023-06-24,2023-07-06,quality_hold
WO-06376,Loader,HD-Series,LOA-H-99600,2024-07-18,2024-08-06,completed
WO-06377,Excavator,HD-Series,EXC-H-41188,2020-01-18,2020-02-06,quality_hold
WO-06378,Grader,Compact,GRA-C-85923,2023-09-14,2023-09-19,completed
WO-06379,Excavator,Standard,EXC-S-69165,2023-12-07,2023-12-15,completed
WO-06380,Grader,Compact,GRA-C-50401,2023-03-17,2023-03-24,quality_hold
WO-06381,Grader,Compact,GRA-C-14494,2023-06-16,2023-07-04,completed
WO-06382,Grader,Standard,GRA-S-64216,2023-04-28,2023-05-12,completed
WO-06383,Grader,Standard,GRA-S-91099,2020-11-27,2020-12-14,quality_hold
WO-06384,Grader,Compact,GRA-C-97009,2022-04-14,2022-05-02,completed
WO-06385,Excavator,Compact,EXC-C-92615,2021-01-01,2021-01-18,completed
WO-06386,Bulldozer,HD-Series,BUL-H-94523,2021-05-29,2021-06-08,completed
WO-06387,Grader,Compact,GRA-C-48431,2024-12-31,2025-01-13,completed
WO-06388,Excavator,Standard,EXC-S-56540,2022-12-05,2022-12-24,quality_hold
WO-06389,Excavator,Standard,EXC-S-50462,2020-08-05,2020-08-18,completed
WO-06390,Grader,Standard,GRA-S-42420,2023-07-25,2023-08-04,quality_hold
WO-06391,Excavator,Compact,EXC-C-88811,2021-04-18,2021-05-07,completed
WO-06392,Bulldozer,Standard,BUL-S-78599,2024-08-20,2024-09-03,completed
WO-06393,Excavator,Compact,EXC-C-80870,2022-12-08,2022-12-24,quality_hold
WO-06394,Bulldozer,HD-Series,BUL-H-89756,2023-06-17,2023-06-23,completed
WO-06395,Bulldozer,Compact,BUL-C-30642,2022-03-24,2022-04-02,quality_hold
WO-06396,Bulldozer,HD-Series,BUL-H-71822,2020-03-05,2020-03-23,quality_hold
WO-06397,Loader,HD-Series,LOA-H-68394,2023-08-23,2023-09-03,completed
WO-06398,Bulldozer,Standard,BUL-S-92867,2022-07-08,2022-07-20,completed
WO-06399,Loader,Standard,LOA-S-92123,2021-08-01,2021-08-21,completed
WO-06400,Bulldozer,HD-Series,BUL-H-42002,2022-03-28,2022-04-03,completed
WO-06401,Loader,Standard,LOA-S-55606,2023-01-07,2023-01-12,completed
WO-06402,Excavator,Standard,EXC-S-36911,2022-12-26,2023-01-11,completed
WO-06403,Grader,Standard,GRA-S-50011,2022-07-24,2022-08-06,completed
WO-06404,Bulldozer,Compact,BUL-C-99677,2020-06-19,2020-06-29,quality_hold
WO-06405,Bulldozer,Standard,BUL-S-63931,2021-08-21,2021-08-27,completed
WO-06406,Excavator,HD-Series,EXC-H-71108,2022-08-27,2022-09-04,quality_hold
WO-06407,Grader,Standard,GRA-S-39466,2022-01-18,2022-02-04,completed
WO-06408,Bulldozer,Standard,BUL-S-45765,2024-03-26,2024-04-10,completed
WO-06409,Grader,Standard,GRA-S-72345,2021-06-21,2021-07-03,quality_hold
WO-06410,Loader,Compact,LOA-C-23927,2024-05-10,2024-05-20,completed
WO-06411,Excavator,HD-Series,EXC-H-25298,2024-03-08,2024-03-18,quality_hold
WO-06412,Loader,Standard,LOA-S-63073,2022-01-21,2022-01-26,completed
WO-06413,Bulldozer,Compact,BUL-C-55012,2023-10-18,2023-10-27,completed
WO-06414,Grader,HD-Series,GRA-H-85780,2021-03-12,2021-03-26,completed
WO-06415,Excavator,Standard,EXC-S-74868,2021-08-05,2021-08-24,quality_hold
WO-06416,Bulldozer,Compact,BUL-C-61714,2024-12-31,2025-01-07,quality_hold
WO-06417,Grader,HD-Series,GRA-H-80477,2022-05-08,2022-05-27,completed
WO-06418,Grader,HD-Series,GRA-H-89589,2022-08-06,2022-08-19,quality_hold
WO-06419,Grader,HD-Series,GRA-H-98532,2024-05-06,2024-05-25,quality_hold
WO-06420,Grader,HD-Series,GRA-H-92340,2024-06-15,2024-06-23,completed
WO-06421,Loader,HD-Series,LOA-H-41716,2024-03-18,2024-04-06,completed
WO-06422,Loader,Standard,LOA-S-47543,2021-04-27,2021-05-09,completed
WO-06423,Loader,Standard,LOA-S-48706,2023-06-11,2023-06-18,completed
WO-06424,Grader,HD-Series,GRA-H-24919,2023-04-24,2023-05-14,completed
WO-06425,Bulldozer,Standard,BUL-S-26510,2020-01-16,2020-01-21,completed
WO-06426,Bulldozer,HD-Series,BUL-H-38494,2020-08-04,2020-08-24,completed
WO-06427,Bulldozer,HD-Series,BUL-H-99658,2023-08-08,2023-08-21,completed
WO-06428,Bulldozer,Standard,BUL-S-57445,2022-12-09,2022-12-26,completed
WO-06429,Bulldozer,Compact,BUL-C-84716,2021-08-23,2021-08-31,completed
WO-06430,Bulldozer,Standard,BUL-S-22946,2025-01-14,2025-01-30,completed
WO-06431,Loader,Standard,LOA-S-52494,2020-06-27,2020-07-08,completed
WO-06432,Excavator,Compact,EXC-C-22467,2020-05-17,2020-06-05,completed
WO-06433,Excavator,Standard,EXC-S-65879,2020-02-06,2020-02-19,quality_hold
WO-06434,Loader,HD-Series,LOA-H-30872,2023-06-07,2023-06-25,completed
WO-06435,Excavator,Standard,EXC-S-79838,2020-02-05,2020-02-14,completed
WO-06436,Bulldozer,Standard,BUL-S-99134,2020-09-03,2020-09-18,completed
WO-06437,Bulldozer,HD-Series,BUL-H-86463,2023-06-04,2023-06-21,completed
WO-06438,Loader,HD-Series,LOA-H-28672,2024-05-26,2024-06-09,completed
WO-06439,Grader,HD-Series,GRA-H-56764,2024-01-15,2024-01-27,completed
WO-06440,Loader,Compact,LOA-C-21304,2022-08-10,2022-08-28,completed
WO-06441,Grader,Standard,GRA-S-64440,2021-11-06,2021-11-13,completed
WO-06442,Bulldozer,Compact,BUL-C-56202,2020-05-01,2020-05-17,completed
WO-06443,Bulldozer,Compact,BUL-C-84182,2024-01-15,2024-01-25,completed
WO-06444,Loader,Compact,LOA-C-51917,2024-09-16,2024-09-28,completed
WO-06445,Bulldozer,HD-Series,BUL-H-58907,2021-11-28,2021-12-10,completed
WO-06446,Loader,Compact,LOA-C-75141,2022-04-20,2022-05-09,completed
WO-06447,Loader,Standard,LOA-S-48853,2024-06-25,2024-07-12,completed
WO-06448,Excavator,Compact,EXC-C-45183,2024-05-23,2024-06-03,completed
WO-06449,Excavator,Standard,EXC-S-35570,2020-09-27,2020-10-12,quality_hold
WO-06450,Bulldozer,Compact,BUL-C-95626,2022-06-15,2022-07-01,quality_hold
WO-06451,Grader,Standard,GRA-S-34874,2024-02-02,2024-02-17,quality_hold
WO-06452,Grader,HD-Series,GRA-H-50795,2020-12-27,2021-01-05,completed
WO-06453,Bulldozer,Standard,BUL-S-75904,2022-09-14,2022-09-20,completed
WO-06454,Excavator,HD-Series,EXC-H-94162,2021-06-19,2021-07-09,completed
WO-06455,Excavator,HD-Series,EXC-H-68101,2024-04-03,2024-04-09,completed
WO-06456,Bulldozer,Compact,BUL-C-72774,2024-11-14,2024-12-04,completed
WO-06457,Excavator,HD-Series,EXC-H-87229,2024-01-08,2024-01-19,completed
WO-06458,Bulldozer,Compact,BUL-C-38472,2022-08-17,2022-08-23,completed
WO-06459,Excavator,Compact,EXC-C-11274,2020-08-09,2020-08-21,quality_hold
WO-06460,Excavator,Compact,EXC-C-19216,2021-07-29,2021-08-14,completed
WO-06461,Loader,Standard,LOA-S-31758,2023-10-05,2023-10-12,quality_hold
