MATERIAL_ID,SUPPLIER_ID,BATCH_NUMBER,MATERIAL_TYPE,SPECS,RECEIVED_DATE,QUANTITY,UNIT_COST
MAT-13032,SUP-014,1019,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0019, ""sulfur_content"": 0.012}",2022-07-29,61,309.27
MAT-13033,SUP-014,5642,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0039, ""sulfur_content"": 0.0169}",2023-01-08,83,111.26
MAT-13034,SUP-014,2003,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0087, ""sulfur_content"": 0.0104}",2020-08-28,248,287.97
MAT-13035,SUP-014,4486,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.01, ""sulfur_content"": 0.0109}",2022-10-19,64,239.66
MAT-13036,SUP-014,7187,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0098, ""sulfur_content"": 0.0128}",2023-12-19,320,314.78
MAT-13037,SUP-014,8779,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0052, ""sulfur_content"": 0.0136}",2024-05-22,130,204.97
MAT-13038,SUP-014,9099,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0079, ""sulfur_content"": 0.0111}",2024-05-28,226,370.35
MAT-13039,SUP-014,2027,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0083, ""sulfur_content"": 0.0204}",2024-06-30,267,400.86
MAT-13040,SUP-014,9199,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0043, ""sulfur_content"": 0.0199}",2022-04-30,284,195.61
MAT-13041,SUP-014,9843,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0065, ""sulfur_content"": 0.0241}",2021-10-20,429,157.38
MAT-13042,SUP-014,2327,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.007, ""sulfur_content"": 0.025}",2023-05-05,97,52.35
MAT-13043,SUP-014,4397,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0012, ""sulfur_content"": 0.0196}",2021-10-10,124,386.02
MAT-13044,SUP-014,7954,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0079, ""sulfur_content"": 0.0162}",2023-04-14,453,221.21
MAT-13045,SUP-014,7736,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0048, ""sulfur_content"": 0.0218}",2024-07-28,55,34.92
MAT-13046,SUP-014,3862,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0083, ""sulfur_content"": 0.0118}",2024-08-09,56,138.13
MAT-13047,SUP-014,9127,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0088, ""sulfur_content"": 0.0196}",2021-07-08,393,30.4
MAT-13048,SUP-014,1698,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.006, ""sulfur_content"": 0.0146}",2020-01-06,172,44.4
MAT-13049,SUP-014,2190,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0042, ""sulfur_content"": 0.0213}",2024-11-01,296,36.59
MAT-13050,SUP-014,1201,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0069, ""sulfur_content"": 0.0176}",2023-06-08,60,256.96
MAT-13051,SUP-014,6675,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0226}",2023-06-25,198,460.96
MAT-13052,SUP-014,1402,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0095, ""sulfur_content"": 0.0247}",2020-11-05,454,413.68
MAT-13053,SUP-014,4223,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0079, ""sulfur_content"": 0.0137}",2021-12-12,188,35.21
MAT-13054,SUP-014,8388,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0031, ""sulfur_content"": 0.013}",2023-02-20,183,482.68
MAT-13055,SUP-014,8966,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0066, ""sulfur_content"": 0.0183}",2020-09-24,457,64.52
MAT-13056,SUP-014,6135,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0085, ""sulfur_content"": 0.0205}",2021-04-20,471,191.23
MAT-13057,SUP-014,6276,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0095, ""sulfur_content"": 0.0247}",2022-02-17,74,339.39
MAT-13058,SUP-014,2014,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0165}",2021-06-29,298,54.18
MAT-13059,SUP-014,4428,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0076, ""sulfur_content"": 0.0161}",2024-08-04,468,285.39
MAT-13060,SUP-014,9632,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0037, ""sulfur_content"": 0.0168}",2020-08-07,401,170.99
MAT-13061,SUP-014,9574,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0012, ""sulfur_content"": 0.0226}",2021-04-20,125,216.91
MAT-13062,SUP-014,4902,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0015, ""sulfur_content"": 0.0243}",2021-04-19,429,451.49
MAT-13063,SUP-014,8193,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0057, ""sulfur_content"": 0.0123}",2024-01-08,96,377.08
MAT-13064,SUP-014,3908,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.006, ""sulfur_content"": 0.0137}",2024-01-07,426,460.8
MAT-13065,SUP-014,9741,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0066, ""sulfur_content"": 0.0205}",2024-08-14,337,122.55
MAT-13066,SUP-014,6214,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0017, ""sulfur_content"": 0.0227}",2020-06-07,406,37.25
MAT-13067,SUP-014,6666,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0038, ""sulfur_content"": 0.0114}",2022-11-21,126,466.99
MAT-13068,SUP-014,3700,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0024, ""sulfur_content"": 0.0216}",2022-02-15,440,176.27
MAT-13069,SUP-014,5496,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0089, ""sulfur_content"": 0.0239}",2022-03-02,483,33.24
MAT-13070,SUP-014,1544,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0092, ""sulfur_content"": 0.0182}",2020-10-16,212,81.29
MAT-13071,SUP-014,2250,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0027, ""sulfur_content"": 0.0176}",2022-02-05,96,183.74
MAT-13072,SUP-014,5670,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0065, ""sulfur_content"": 0.0225}",2024-11-12,288,443.11
MAT-13073,SUP-014,2323,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0052, ""sulfur_content"": 0.0101}",2024-04-20,304,446.02
MAT-13074,SUP-014,2620,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0033, ""sulfur_content"": 0.0206}",2024-02-18,54,492.72
MAT-13075,SUP-014,2726,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.005, ""sulfur_content"": 0.0104}",2020-06-13,160,212.54
MAT-13076,SUP-014,3413,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0163}",2022-01-09,278,203.0
MAT-13077,SUP-014,4927,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0038, ""sulfur_content"": 0.0167}",2024-10-12,400,406.71
MAT-13078,SUP-014,7257,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0034, ""sulfur_content"": 0.0222}",2024-01-11,137,73.64
MAT-13079,SUP-014,4408,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0083, ""sulfur_content"": 0.0223}",2021-06-18,175,28.1
MAT-13080,SUP-014,3927,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.009, ""sulfur_content"": 0.0169}",2021-04-21,254,104.47
MAT-13081,SUP-014,6341,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0042, ""sulfur_content"": 0.0114}",2023-12-24,184,327.05
MAT-13082,SUP-014,9882,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0036, ""sulfur_content"": 0.0133}",2020-03-09,445,27.92
MAT-13083,SUP-014,1740,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.005, ""sulfur_content"": 0.0144}",2024-06-11,296,223.75
MAT-13084,SUP-014,8630,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0096, ""sulfur_content"": 0.0152}",2021-10-20,84,324.73
MAT-13085,SUP-014,7760,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0171}",2022-11-07,204,241.79
MAT-13086,SUP-014,3357,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.002, ""sulfur_content"": 0.0244}",2020-11-06,300,93.82
MAT-13087,SUP-014,2407,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0084, ""sulfur_content"": 0.0206}",2023-01-07,481,108.55
MAT-13088,SUP-014,4832,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0015, ""sulfur_content"": 0.0155}",2023-09-06,367,461.95
MAT-13089,SUP-014,7505,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0032, ""sulfur_content"": 0.0151}",2023-12-17,121,12.23
MAT-13090,SUP-014,3114,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0066, ""sulfur_content"": 0.0115}",2022-09-30,283,475.89
MAT-13091,SUP-014,1555,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0083, ""sulfur_content"": 0.018}",2023-02-02,226,391.74
MAT-13092,SUP-014,2112,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0026, ""sulfur_content"": 0.0189}",2023-01-23,330,358.61
MAT-13093,SUP-014,4631,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0114}",2022-11-11,342,222.01
MAT-13094,SUP-014,6938,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0013, ""sulfur_content"": 0.0121}",2021-10-25,378,204.34
MAT-13095,SUP-014,1343,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0089, ""sulfur_content"": 0.0104}",2021-11-30,252,160.56
MAT-13096,SUP-014,3245,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0177}",2023-06-04,222,474.27
MAT-13097,SUP-014,6473,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0072, ""sulfur_content"": 0.0175}",2021-10-29,51,384.95
MAT-13098,SUP-014,5054,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0047, ""sulfur_content"": 0.0123}",2023-01-04,140,434.01
MAT-13099,SUP-014,6384,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0041, ""sulfur_content"": 0.0176}",2021-10-16,491,103.37
MAT-13100,SUP-014,4207,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.006, ""sulfur_content"": 0.0178}",2021-06-27,128,495.57
MAT-13101,SUP-014,2528,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0035, ""sulfur_content"": 0.0141}",2022-06-02,414,380.71
MAT-13102,SUP-014,5386,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0038, ""sulfur_content"": 0.025}",2022-10-20,375,439.03
MAT-13103,SUP-014,4059,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0027, ""sulfur_content"": 0.0113}",2021-05-11,392,428.11
MAT-13104,SUP-014,2441,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0068, ""sulfur_content"": 0.0105}",2024-11-08,446,480.61
MAT-13105,SUP-014,4637,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0013, ""sulfur_content"": 0.0141}",2022-12-18,225,385.33
MAT-13106,SUP-014,3819,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0014, ""sulfur_content"": 0.0238}",2020-06-21,387,220.61
MAT-13107,SUP-014,6199,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0048, ""sulfur_content"": 0.0228}",2022-07-21,171,372.72
MAT-13108,SUP-014,7158,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0014, ""sulfur_content"": 0.0249}",2024-06-08,274,239.23
MAT-13109,SUP-014,7845,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.004, ""sulfur_content"": 0.0196}",2023-05-26,300,125.17
MAT-13110,SUP-014,7875,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0043, ""sulfur_content"": 0.0171}",2024-04-03,68,181.25
MAT-13111,SUP-014,2481,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0064, ""sulfur_content"": 0.015}",2024-01-14,448,191.23
MAT-13112,SUP-014,7494,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0057, ""sulfur_content"": 0.0125}",2024-04-26,83,234.69
MAT-13113,SUP-014,3428,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0093, ""sulfur_content"": 0.0239}",2025-01-22,230,331.39
MAT-13114,SUP-014,3416,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.009, ""sulfur_content"": 0.0237}",2022-06-10,340,343.16
MAT-13115,SUP-014,5677,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0027, ""sulfur_content"": 0.0214}",2020-11-26,332,104.06
MAT-13116,SUP-014,2217,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0201}",2021-03-06,145,71.51
MAT-13117,SUP-014,5932,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0059, ""sulfur_content"": 0.0101}",2020-02-20,56,143.97
MAT-13118,SUP-014,5914,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0035, ""sulfur_content"": 0.0222}",2021-01-13,470,92.92
MAT-13119,SUP-014,9196,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0054, ""sulfur_content"": 0.0173}",2021-07-19,445,128.74
MAT-13120,SUP-014,8662,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0025, ""sulfur_content"": 0.0103}",2024-11-03,322,398.44
MAT-13121,SUP-014,5699,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0096, ""sulfur_content"": 0.0173}",2022-02-24,462,81.41
MAT-13122,SUP-014,6512,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0043, ""sulfur_content"": 0.0191}",2024-06-21,335,151.24
MAT-13123,SUP-014,9129,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0062, ""sulfur_content"": 0.0155}",2023-05-04,332,251.25
MAT-13124,SUP-014,2742,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0094, ""sulfur_content"": 0.01}",2024-06-27,441,343.52
MAT-13125,SUP-014,2528,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0048, ""sulfur_content"": 0.0133}",2024-04-21,361,327.47
MAT-13126,SUP-014,4489,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0055, ""sulfur_content"": 0.0201}",2021-06-24,431,427.78
MAT-13127,SUP-014,7335,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0036, ""sulfur_content"": 0.0148}",2024-10-29,254,442.37
MAT-13128,SUP-014,6471,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0102}",2023-09-22,64,252.09
MAT-13129,SUP-014,5582,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0038, ""sulfur_content"": 0.0249}",2021-05-01,423,39.22
MAT-13130,SUP-014,2832,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0051, ""sulfur_content"": 0.0134}",2023-12-18,317,419.73
MAT-13131,SUP-014,6067,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0037, ""sulfur_content"": 0.0215}",2021-08-14,402,156.15
MAT-13132,SUP-014,6248,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0035, ""sulfur_content"": 0.0196}",2021-04-01,275,467.86
MAT-13133,SUP-014,8721,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0034, ""sulfur_content"": 0.0144}",2021-11-07,312,236.17
MAT-13134,SUP-014,3002,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.007, ""sulfur_content"": 0.0126}",2020-11-17,424,302.22
MAT-13135,SUP-014,9923,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0044, ""sulfur_content"": 0.0246}",2023-05-08,274,469.52
MAT-13136,SUP-014,2225,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0153}",2024-08-25,406,265.78
MAT-13137,SUP-014,6080,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0016, ""sulfur_content"": 0.0179}",2022-05-14,359,286.49
MAT-13138,SUP-014,8621,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.006, ""sulfur_content"": 0.0241}",2020-05-02,204,367.88
MAT-13139,SUP-014,1718,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.007, ""sulfur_content"": 0.023}",2020-11-13,242,411.3
MAT-13140,SUP-014,3636,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0062, ""sulfur_content"": 0.021}",2023-05-18,448,494.17
MAT-13141,SUP-014,3151,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0034, ""sulfur_content"": 0.019}",2022-10-29,201,234.06
MAT-13142,SUP-014,3691,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0081, ""sulfur_content"": 0.0156}",2020-06-07,211,209.0
MAT-13143,SUP-014,4835,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0054, ""sulfur_content"": 0.0189}",2021-10-08,461,455.92
MAT-13144,SUP-014,1565,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0029, ""sulfur_content"": 0.0114}",2020-04-27,197,78.22
MAT-13145,SUP-014,4774,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0088, ""sulfur_content"": 0.0156}",2023-05-13,377,384.94
MAT-13146,SUP-014,3999,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0095, ""sulfur_content"": 0.0146}",2023-07-09,315,455.05
MAT-13147,SUP-014,8494,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0097, ""sulfur_content"": 0.0156}",2023-09-10,487,397.0
MAT-13148,SUP-014,6956,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0079, ""sulfur_content"": 0.0186}",2022-01-08,414,106.43
MAT-13149,SUP-014,2353,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0058, ""sulfur_content"": 0.0194}",2023-08-26,390,62.45
MAT-13150,SUP-014,1668,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0035, ""sulfur_content"": 0.0248}",2021-05-29,261,365.75
MAT-13151,SUP-014,2328,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0085, ""sulfur_content"": 0.0188}",2021-02-03,234,265.96
MAT-13152,SUP-014,9948,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0015, ""sulfur_content"": 0.0158}",2023-01-20,120,342.39
MAT-13153,SUP-014,6214,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0088, ""sulfur_content"": 0.016}",2020-10-16,434,146.46
MAT-13154,SUP-014,2976,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0054, ""sulfur_content"": 0.0134}",2024-12-11,307,147.97
MAT-13155,SUP-014,3523,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0051, ""sulfur_content"": 0.0137}",2024-06-27,403,211.47
MAT-13156,SUP-014,9874,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0013, ""sulfur_content"": 0.0103}",2021-05-05,408,158.18
MAT-13157,SUP-014,4732,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0075, ""sulfur_content"": 0.0212}",2021-07-20,206,495.35
MAT-13158,SUP-014,7086,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0075, ""sulfur_content"": 0.0117}",2020-04-17,472,415.79
MAT-13159,SUP-014,3116,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0056, ""sulfur_content"": 0.0197}",2020-11-08,51,65.51
MAT-13160,SUP-014,1839,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0018, ""sulfur_content"": 0.0243}",2022-11-10,309,455.09
MAT-13161,SUP-014,5783,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0069, ""sulfur_content"": 0.01}",2023-08-09,132,163.52
MAT-13162,SUP-014,1511,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0019, ""sulfur_content"": 0.0181}",2021-10-27,222,90.15
MAT-13163,SUP-014,9025,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0056, ""sulfur_content"": 0.0204}",2022-09-29,70,72.68
MAT-13164,SUP-014,2954,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0044, ""sulfur_content"": 0.0119}",2022-06-20,347,250.92
MAT-13165,SUP-014,1074,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0014, ""sulfur_content"": 0.0168}",2022-12-27,493,348.77
MAT-13166,SUP-014,1227,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0177}",2021-07-10,348,418.4
MAT-13167,SUP-014,6606,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0014, ""sulfur_content"": 0.0101}",2024-02-18,158,188.58
MAT-13168,SUP-014,9351,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.008, ""sulfur_content"": 0.0192}",2021-07-21,432,164.96
MAT-13169,SUP-014,5649,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0037, ""sulfur_content"": 0.0176}",2023-04-25,282,314.23
MAT-13170,SUP-014,2157,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0046, ""sulfur_content"": 0.0217}",2024-02-06,90,211.17
MAT-13171,SUP-014,7377,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0045, ""sulfur_content"": 0.0194}",2021-01-12,272,220.86
MAT-13172,SUP-014,9403,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0022, ""sulfur_content"": 0.0245}",2022-10-28,470,324.32
MAT-13173,SUP-014,7261,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0122}",2022-01-28,316,322.81
MAT-13174,SUP-014,2413,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0049, ""sulfur_content"": 0.0127}",2022-05-22,164,178.25
MAT-13175,SUP-014,5855,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0056, ""sulfur_content"": 0.0144}",2020-12-20,203,24.9
MAT-13176,SUP-014,5352,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0047, ""sulfur_content"": 0.018}",2024-05-01,152,68.89
MAT-13177,SUP-014,3912,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.007, ""sulfur_content"": 0.0215}",2022-08-15,141,331.51
MAT-13178,SUP-014,4116,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0051, ""sulfur_content"": 0.0239}",2021-11-11,203,146.56
MAT-13179,SUP-014,8939,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0092, ""sulfur_content"": 0.0114}",2024-04-14,138,132.51
MAT-13180,SUP-014,1097,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.004, ""sulfur_content"": 0.0189}",2020-11-22,65,362.24
MAT-13181,SUP-014,1250,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0033, ""sulfur_content"": 0.0122}",2024-08-10,486,341.48
MAT-13182,SUP-014,5008,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0068, ""sulfur_content"": 0.0162}",2021-01-31,207,316.35
MAT-13183,SUP-014,3168,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0039, ""sulfur_content"": 0.0243}",2023-05-31,211,435.54
MAT-13184,SUP-014,4401,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0072, ""sulfur_content"": 0.0239}",2020-02-22,106,121.25
MAT-13185,SUP-014,8907,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0064, ""sulfur_content"": 0.0177}",2022-01-24,444,289.15
MAT-13186,SUP-014,6279,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0024, ""sulfur_content"": 0.0211}",2022-09-02,300,438.07
MAT-13187,SUP-014,1184,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0055, ""sulfur_content"": 0.023}",2021-10-17,338,482.22
MAT-13188,SUP-014,1348,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0015, ""sulfur_content"": 0.0147}",2024-01-07,112,194.52
MAT-13189,SUP-014,3703,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0017, ""sulfur_content"": 0.0185}",2024-07-05,370,381.43
MAT-13190,SUP-014,8657,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0091, ""sulfur_content"": 0.0141}",2020-07-24,60,236.29
MAT-13191,SUP-014,6744,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0118}",2020-04-02,349,277.79
MAT-13192,SUP-014,4558,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0203}",2024-11-03,311,143.49
MAT-13193,SUP-014,2485,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0044, ""sulfur_content"": 0.0129}",2023-04-25,449,414.64
MAT-13194,SUP-014,2926,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0085, ""sulfur_content"": 0.0215}",2020-10-19,289,143.08
MAT-13195,SUP-014,4776,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0052, ""sulfur_content"": 0.0165}",2020-05-23,147,221.61
MAT-13196,SUP-014,2894,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0043, ""sulfur_content"": 0.0237}",2023-08-19,361,402.05
MAT-13197,SUP-014,5980,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0071, ""sulfur_content"": 0.021}",2022-07-27,331,39.52
MAT-13198,SUP-014,6604,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0045, ""sulfur_content"": 0.0139}",2024-03-14,411,222.2
MAT-13199,SUP-014,4649,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0091, ""sulfur_content"": 0.014}",2023-08-19,138,352.08
MAT-13200,SUP-014,4807,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.003, ""sulfur_content"": 0.0237}",2024-01-14,186,190.3
MAT-13201,SUP-014,5573,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0071, ""sulfur_content"": 0.0192}",2024-07-03,334,219.99
MAT-13202,SUP-014,8776,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.009, ""sulfur_content"": 0.0213}",2024-10-17,221,136.94
MAT-13203,SUP-014,4589,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0053, ""sulfur_content"": 0.0104}",2020-09-21,302,236.89
MAT-13204,SUP-014,3829,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0094, ""sulfur_content"": 0.0194}",2024-01-29,444,344.12
